family_id,location,province,core_region,is_focal_family,unweighted_degree,weighted_degree,betweenness,eigenvector,component_id,in_giant_component
"tang family, Wuxi, Jiangsu","Wuxi, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,8.41463979899684e-10,3,TRUE
"tang family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.456106151851295e-6,3,TRUE
"tang family, Jiangning, Jiangsu","Jiangning, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.2424503359677216e-5,3,TRUE
"tang family, Jiangdu, Jiangsu","Jiangdu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,4.757328884584822e-7,3,TRUE
"tang family, Xiushui, Zhejiang","Xiushui, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.4561061518508926e-6,3,TRUE
"tang family, zhang sha, Hunan","zhang sha, Hunan",Hunan,Other,FALSE,1,1,0,1.717943691157224e-9,3,TRUE
"xia family, <<""lin wu yin she"" yu<wu zhong nu zi married_out chao>>>","<<""lin wu yin she"" yu<wu zhong nu zi married_out chao>>>",qi ta,Other,FALSE,1,1,0,1.421774460738019e-7,3,TRUE
"xia family, Jiangning, Jiangsu","Jiangning, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.3802091768757295e-9,3,TRUE
"xia family, jiang yin wu74ce, Jiangsu","jiang yin wu74ce, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,2.635796541865999e-7,3,TRUE
"xia family, shang yu, Zhejiang","shang yu, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,81,FALSE
"xia family, Shanyin, Zhejiang","Shanyin, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,2.745148930866117e-11,3,TRUE
"xi family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.0147879615994319e-9,3,TRUE
"ru family, Kuaiji, Zhejiang","Kuaiji, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.0843732136734872e-5,3,TRUE
"Yao family, Tongcheng",Tongcheng,qi ta,Other,FALSE,1,1,0,0.00237711990769019,3,TRUE
yao married_out (shang hai),Shanghai,Shanghai,Other,FALSE,1,1,0,0,4,FALSE
"Yao family, Tongcheng, Shanghai","Tongcheng, Shanghai",Shanghai,Other,FALSE,1,1,0,2.4474999959029117e-5,3,TRUE
"Yao family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,6.032669493062398e-4,3,TRUE
"Yao family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00490789356091593,3,TRUE
"Yao family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00490789356091593,3,TRUE
"Yao family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00490789356091593,3,TRUE
"Yao family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00490789356091593,3,TRUE
"Yao family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00237711990769019,3,TRUE
"Yao family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00490789356091593,3,TRUE
"Yao family, fan yu, Guangdong","fan yu, Guangdong",Guangdong,Other,FALSE,1,1,0,0,35,FALSE
"Yao family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.192881559438983e-6,3,TRUE
"Yao family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,6.91841332082867e-9,3,TRUE
"Yao family, zhao wen, Jiangsu","zhao wen, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,2.3742152836091897e-7,3,TRUE
"Yao family, lou xian59ce, Jiangsu","lou xian59ce, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.2634505795687858e-6,3,TRUE
yao married_out (zhe jiang),Zhejiang,Zhejiang,Zhejiang,FALSE,1,1,0,5.4409876695430457e-8,3,TRUE
"Yao family, Jiaxing, Zhejiang","Jiaxing, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.455711646310001e-8,3,TRUE
"Yao family, Shanyin, Zhejiang","Shanyin, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,5,FALSE
"Yao family, Jiaxing, Zhejiang","Jiaxing, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.8229810822000033e-6,3,TRUE
"Yao family, Shaoxing, Zhejiang","Shaoxing, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,82,FALSE
"Yao family, han dan, Zhili","han dan, Zhili",Zhili,Other,FALSE,1,1,0,0,83,FALSE
"jiang family, dang tu, Anhui","dang tu, Anhui",Anhui,Anhui,FALSE,1,1,0,1.377085248082317e-12,3,TRUE
"jiang family, Yuyao, Zhejiang","Yuyao, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,4.317303644958592e-9,3,TRUE
"Kong family, ning hai, Shandong","ning hai, Shandong",Shandong,Other,FALSE,1,1,0,3.194900454199345e-9,3,TRUE
"Kong family, Tongcheng, Shandong","Tongcheng, Shandong",Shandong,Other,FALSE,1,1,0,2.2452039062706344e-4,3,TRUE
"Kong family, Qufu, Shandong","Qufu, Shandong",Shandong,Other,FALSE,1,1,0,3.8930809374475746e-6,3,TRUE
"Kong family, Qufu, Shandong","Qufu, Shandong",Shandong,Other,FALSE,1,1,0,5.1536633926696146e-5,3,TRUE
"Sun family, <<li dai fu nu zhe zuo kao>>",<<li dai fu nu zhe zuo kao>>,qi ta,Other,FALSE,1,1,0,1.036956045087668e-11,3,TRUE
"Sun family, Wuyuan, Shanghai","Wuyuan, Shanghai",Shanghai,Other,FALSE,1,1,0,0.00237711990769019,3,TRUE
"Sun family, Xiuning, Anhui","Xiuning, Anhui",Anhui,Anhui,FALSE,1,1,0,2.454283039148501e-5,3,TRUE
"Sun family, feng tai, Anhui","feng tai, Anhui",Anhui,Anhui,FALSE,1,1,0,0,84,FALSE
"Sun family, xuan cheng, Anhui","xuan cheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0,42,FALSE
sun married_out (shan dong),Shandong,Shandong,Other,FALSE,1,1,0,1.185682346071542e-5,3,TRUE
"Sun family, rong cheng, Shandong","rong cheng, Shandong",Shandong,Other,FALSE,1,1,0,4.03182436696842e-6,3,TRUE
"Sun family, xing xian, Shanxi","xing xian, Shanxi",Shanxi,Other,FALSE,1,1,0,5.59279047502672e-7,3,TRUE
"Sun family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.0373269371309335e-6,3,TRUE
"Sun family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,8.007824333742406e-9,3,TRUE
"Sun family, Jiangning, Jiangsu","Jiangning, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,85,FALSE
"Sun family, lu shan, Henan","lu shan, Henan",Henan,Other,FALSE,1,1,0,0,86,FALSE
"Sun family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,4.616063733031982e-7,3,TRUE
"Sun family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,4.6160637330382705e-7,3,TRUE
"Sun family, jia shan, Zhejiang","jia shan, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,87,FALSE
"Sun family, ping hu, Zhejiang","ping hu, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,4.984062898244279e-5,3,TRUE
"Sun family, ping hu gong (<<wu jiang ye married_out married_out lu wai bian>> juan married_out, Zhejiang","ping hu gong (<<wu jiang ye married_out married_out lu wai bian>> juan married_out, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,8.357483351483489e-12,3,TRUE
"Sun family, ping yang gong57ce, Zhejiang","ping yang gong57ce, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,5.945880731737012e-9,3,TRUE
"Sun family, Haining, Zhejiang","Haining, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.3920559974005365e-7,3,TRUE
"Sun family, Yinxian, Zhejiang","Yinxian, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,2.0733851244097046e-8,3,TRUE
"Sun family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,2.1046904671628225e-8,3,TRUE
"Sun family, qi ta, Zhili","qi ta, Zhili",Zhili,Other,FALSE,1,1,0,0,89,FALSE
"Sun family, da xing, Zhili","da xing, Zhili",Zhili,Other,FALSE,1,1,0,0.00490789356091593,3,TRUE
"meng family, Kuaiji, Zhejiang","Kuaiji, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,3.924666829230979e-7,3,TRUE
"meng family, yong jia, Zhejiang","yong jia, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,90,FALSE
"ji family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,2.4113467788321265e-7,3,TRUE
"ji family, tai xing, Jiangsu","tai xing, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,7.851087756044141e-7,3,TRUE
"ji family, wu qiao, Zhili","wu qiao, Zhili",Zhili,Other,FALSE,1,1,0,0,91,FALSE
song married_out (shang hai),Shanghai,Shanghai,Other,FALSE,1,1,0,0,92,FALSE
"song family, lu jiang, Anhui","lu jiang, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00498674044602492,3,TRUE
"song family, jiao zhou, Shandong","jiao zhou, Shandong",Shandong,Other,FALSE,1,1,0,0,40,FALSE
"song family, yuan he, Jiangsu","yuan he, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,6.200373726957591e-8,3,TRUE
"song family, luan yang, Jiangsu","luan yang, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,6.012211853512573e-11,3,TRUE
"song family, zhang zhou gong (<<ming qing xi took_wife jia kao lue quan bian>>, Jiangsu","zhang zhou gong (<<ming qing xi took_wife jia kao lue quan bian>>, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,4.083507899676598e-6,3,TRUE
"song family, feng xin gong (<<ceng fan yan jiu>>, Jiangxi","feng xin gong (<<ceng fan yan jiu>>, Jiangxi",Jiangxi,Other,FALSE,1,1,0,1.2562335315927163e-14,3,TRUE
"song family, wu cheng, Zhejiang","wu cheng, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.1003690116942945e-7,3,TRUE
"song family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.3287451227724204e-7,3,TRUE
"song family, ping yang, Zhejiang","ping yang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,3.08276419845351e-12,3,TRUE
"song family, jian de, Zhejiang","jian de, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,3.250489731954066e-12,3,TRUE
"song family, Hangzhou, Zhejiang","Hangzhou, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,2.552493036459441e-7,3,TRUE
"wan yan family, zhang bai",zhang bai,zhang bai,Other,FALSE,1,1,0,1.8229810821999656e-6,3,TRUE
"zong family, shang yuan (<<qing dai zhu juan ji cheng>> di178ce, Jiangsu","shang yuan (<<qing dai zhu juan ji cheng>> di178ce, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.100643755028945e-7,3,TRUE
"zong family, Jiangdu, Jiangsu","Jiangdu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,94,FALSE
"zong family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,95,FALSE
"guan family, shao wu, Hunan","shao wu, Hunan",Hunan,Other,FALSE,1,1,0,0,29,FALSE
"rong family, xin hui, Guangdong","xin hui, Guangdong",Guangdong,Other,FALSE,1,1,0,0,96,FALSE
"rong family, dong guan, Hubei","dong guan, Hubei",Hubei,Other,FALSE,1,1,0,0,97,FALSE
"fu family, Jiangning, Jiangsu","Jiangning, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,98,FALSE
"you family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.175010732833416e-10,3,TRUE
"ju family, fan yu, Hubei","fan yu, Hubei",Hubei,Other,FALSE,1,1,0,0,13,FALSE
"took_wife family, fan yu, Hubei","fan yu, Hubei",Hubei,Other,FALSE,1,1,0,0,99,FALSE
"tu family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.0969115222533514e-6,3,TRUE
"tu family, Tongcheng, Jiangsu","Tongcheng, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0.00237711990769019,3,TRUE
"tu family, Kuaiji, Zhejiang","Kuaiji, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,4.000423673455039e-9,3,TRUE
"tu family, Xiushui, Zhejiang","Xiushui, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,4.862271194227776e-11,3,TRUE
"tu family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,100,FALSE
"cen family, Yuyao, Zhejiang","Yuyao, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,5.4311766328809324e-8,3,TRUE
"cen family, ci xi, Zhejiang","ci xi, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,3.928538026766583e-7,3,TRUE
"yue family, Jiaxing, Zhejiang","Jiaxing, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,101,FALSE
"cui family, unknown",unknown,qi ta,Other,FALSE,1,1,0,4.336262614156917e-7,3,TRUE
"cui family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.0969115222536335e-6,3,TRUE
"cui family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.096911522253821e-6,3,TRUE
"cui family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,11,FALSE
"cui family, Jiangdu, Jiangsu","Jiangdu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,11,FALSE
"cui family, Suzhou, Jiangsu","Suzhou, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,2.491442070366639e-7,3,TRUE
"cui family, Yanghu, Jiangsu","Yanghu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.5039770191034518e-5,3,TRUE
"cui family, Yanghu, Jiangsu","Yanghu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.5039770191034506e-5,3,TRUE
"cui family, hu kou, Jiangxi","hu kou, Jiangxi",Jiangxi,Other,FALSE,1,1,0,0,102,FALSE
"cui family, ping shan, Zhili","ping shan, Zhili",Zhili,Other,FALSE,1,1,0,0.00490789356091593,3,TRUE
"ji family, zhang zhou, Jiangsu","zhang zhou, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.1138462316468778e-4,3,TRUE
"zuo family, <<ci yun ge married_out chao>> juan shou",<<ci yun ge married_out chao>> juan shou,qi ta,Other,FALSE,1,1,0,2.6029870715550724e-7,3,TRUE
"zuo family, Tongcheng",Tongcheng,qi ta,Other,FALSE,1,1,0,0.00498674044602492,3,TRUE
"zuo family, jing xian, Anhui","jing xian, Anhui",Anhui,Anhui,FALSE,1,1,0,0,103,FALSE
"zuo family, xiang yin (<<ci yun ge married_out chao>> juan shou, Hunan","xiang yin (<<ci yun ge married_out chao>> juan shou, Hunan",Hunan,Other,FALSE,1,1,0,2.6029870715555717e-7,3,TRUE
"zuo family, xiang yin jiu (<<zi jiang tao married_out qi xu zu pu ti ben>> juan yi, Hunan","xiang yin jiu (<<zi jiang tao married_out qi xu zu pu ti ben>> juan yi, Hunan",Hunan,Other,FALSE,1,1,0,1.117729301876765e-6,3,TRUE
"zuo family, xiang yin gong67ce, Hunan","xiang yin gong67ce, Hunan",Hunan,Other,FALSE,1,1,0,1.1177293018773089e-6,3,TRUE
"zuo family, cang zhou, Zhili","cang zhou, Zhili",Zhili,Other,FALSE,1,1,0,3.5887625928403547e-10,3,TRUE
"zuo family, he jian, Zhili","he jian, Zhili",Zhili,Other,FALSE,1,1,0,5.552922389951131e-9,3,TRUE
"shuai family, <<gui ge yu hua fang: qing dai jia qing dao guang nian jian de jiang nan wen ren he nu xing yan jiu>>",<<gui ge yu hua fang: qing dai jia qing dao guang nian jian de jiang nan wen ren he nu xing yan jiu>>,qi ta,Other,FALSE,1,1,0,5.15366339266971e-5,3,TRUE
"shuai family, feng xin, Jiangxi","feng xin, Jiangxi",Jiangxi,Other,FALSE,1,1,0,3.327377054477685e-7,3,TRUE
"shuai family, huang mei gong65ce, Hubei","huang mei gong65ce, Hubei",Hubei,Other,FALSE,1,1,0,2.494725997531051e-9,3,TRUE
"xi family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0.00490789356091593,3,TRUE
"xi family, zhao wen er (<<jiang nan wang zu: dong ting xi married_out jia zu ren wu chuan>>, Jiangsu","zhao wen er (<<jiang nan wang zu: dong ting xi married_out jia zu ren wu chuan>>, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,6.253464475122552e-7,3,TRUE
"Zhuang family, ju xian, Shandong","ju xian, Shandong",Shandong,Other,FALSE,1,1,0,0,14,FALSE
"Zhuang family, feng xian, Jiangsu","feng xian, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,6.60926513171389e-8,3,TRUE
"Zhuang family, Tongcheng, Jiangsu","Tongcheng, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0.00498674044602492,3,TRUE
"Zhuang family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.1803299223088672e-6,3,TRUE
"Zhuang family, tong xiang, Zhejiang","tong xiang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,4.8622712011838335e-11,3,TRUE
"Zhuang family, Haining, Zhejiang","Haining, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.8224002263524477e-12,3,TRUE
"ku family, <<qing gui xiu yi wen lue>> juan san",<<qing gui xiu yi wen lue>> juan san,qi ta,Other,FALSE,1,1,0,3.932321690728059e-7,3,TRUE
"ku family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,7.869577296101935e-5,3,TRUE
"ying family, ci xi, Zhejiang","ci xi, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,2.0733851244475597e-8,3,TRUE
"ying family, yong kang, Zhejiang","yong kang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,4.757328884577854e-7,3,TRUE
"ying family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.2424503359676724e-5,3,TRUE
"pang family, nan hai, Guangdong","nan hai, Guangdong",Guangdong,Other,FALSE,1,1,0,0,104,FALSE
"pang family, fan yu, Guangdong","fan yu, Guangdong",Guangdong,Other,FALSE,1,1,0,0,35,FALSE
"pang family, wu jiang, Jiangsu","wu jiang, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,8.908015749045788e-9,3,TRUE
"pang family, ning jin72ce, Zhili","ning jin72ce, Zhili",Zhili,Other,FALSE,1,1,0,3.149398558158764e-7,3,TRUE
"kang family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,8.185408123812006e-8,3,TRUE
"lian family, jin kui, Jiangsu","jin kui, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,2.927474541189972e-4,3,TRUE
"liao family, luo tian, Hubei","luo tian, Hubei",Hubei,Other,FALSE,1,1,0,3.2034031371512e-16,3,TRUE
"liao family, hou guan, Fujian","hou guan, Fujian",Fujian,Other,FALSE,1,1,0,9.616672110919733e-9,3,TRUE
"Zhang family, Huating, Shanghai","Huating, Shanghai",Shanghai,Other,FALSE,1,1,0,0,106,FALSE
"Zhang family, nan hui, Shanghai","nan hui, Shanghai",Shanghai,Other,FALSE,1,1,0,6.332058363603042e-9,3,TRUE
"Zhang family, Tongcheng, Shanghai","Tongcheng, Shanghai",Shanghai,Other,FALSE,1,1,0,0.00498674044602492,3,TRUE
"Zhang family, Shanghai, Jiangsu","Shanghai, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.9467841607050002e-13,3,TRUE
"Zhang family, da li, Yunnan","da li, Yunnan",Yunnan,Other,FALSE,1,1,0,4.0729826564733786e-8,3,TRUE
"Zhang family, tai he, Yunnan","tai he, Yunnan",Yunnan,Other,FALSE,1,1,0,4.9769593127438336e-5,3,TRUE
"Zhang family, he zhou, Sichuan","he zhou, Sichuan",Sichuan,Other,FALSE,1,1,0,5.9048194333085135e-8,3,TRUE
"Zhang family, quan jiao, Anhui","quan jiao, Anhui",Anhui,Anhui,FALSE,1,1,0,1.8624791772760748e-11,3,TRUE
"Zhang family, tai hu, Anhui","tai hu, Anhui",Anhui,Anhui,FALSE,1,1,0,1.3928093488237259e-9,3,TRUE
"Zhang family, an qing, Anhui","an qing, Anhui",Anhui,Anhui,FALSE,1,1,0,1.0843732136735158e-5,3,TRUE
"Zhang family, dang tu, Anhui","dang tu, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00237711990769019,3,TRUE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00498674044602492,3,TRUE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,2.479945729329048e-5,3,TRUE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,4.425175240741266e-4,3,TRUE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00237711990769019,3,TRUE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0,108,FALSE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00498674044602492,3,TRUE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00498674044602492,3,TRUE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00237711990769019,3,TRUE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00498674044602492,3,TRUE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00498674044602492,3,TRUE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00498674044602492,3,TRUE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00237711990769019,3,TRUE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,3.2669522931899466e-7,3,TRUE
"Zhang family, xiao xian, Anhui","xiao xian, Anhui",Anhui,Anhui,FALSE,1,1,0,0,109,FALSE
"Zhang family, an qiu, Shandong","an qiu, Shandong",Shandong,Other,TRUE,1,1,0,0,43,FALSE
"Zhang family, ji ning, Shandong","ji ning, Shandong",Shandong,Other,FALSE,1,1,0,6.740434119218657e-7,3,TRUE
"Zhang family, peng lai, Shandong","peng lai, Shandong",Shandong,Other,FALSE,1,1,0,3.194900454262668e-9,3,TRUE
"Zhang family, qi he, Shandong","qi he, Shandong",Shandong,Other,FALSE,1,1,0,0,110,FALSE
"Zhang family, ping ding, Shanxi","ping ding, Shanxi",Shanxi,Other,FALSE,1,1,0,2.605699403773593e-7,3,TRUE
"Zhang family, nan hai, Guangdong","nan hai, Guangdong",Guangdong,Other,FALSE,1,1,0,0,111,FALSE
"Zhang family, fan yu, Guangdong","fan yu, Guangdong",Guangdong,Other,FALSE,1,1,0,2.5010111169720063e-5,3,TRUE
"Zhang family, ju rong, Jiangsu","ju rong, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.1856501435580134e-5,3,TRUE
"Zhang family, wu jiang, Jiangsu","wu jiang, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,7.466488735815786e-12,3,TRUE
"Zhang family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,7.869577296101975e-5,3,TRUE
"Zhang family, Tongcheng, Jiangsu","Tongcheng, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0.00498674044602492,3,TRUE
"Zhang family, Jiangdu, Jiangsu","Jiangdu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.409979187534768e-6,3,TRUE
"Zhang family, jiang yin, Jiangsu","jiang yin, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,2.0898936373345704e-10,3,TRUE
"Zhang family, gan quan, Jiangsu","gan quan, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.5064512789873403e-11,3,TRUE
"Zhang family, Suzhou, Jiangsu","Suzhou, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.0843732136735124e-5,3,TRUE
"Zhang family, jin shan, Jiangsu","jin shan, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,86,FALSE
"Zhang family, tong shan, Jiangsu","tong shan, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,8.355537418975161e-9,3,TRUE
"Zhang family, Qingpu, Jiangsu","Qingpu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,8.865009912635942e-9,3,TRUE
"Zhang family, yi ning, Jiangxi","yi ning, Jiangxi",Jiangxi,Other,FALSE,1,1,0,1.0338657132075753e-15,3,TRUE
"Zhang family, yu gan, Jiangxi","yu gan, Jiangxi",Jiangxi,Other,FALSE,1,1,0,0,18,FALSE
"Zhang family, qian shan, Jiangxi","qian shan, Jiangxi",Jiangxi,Other,FALSE,1,1,0,3.9075033232378217e-7,3,TRUE
"Zhang family, yi feng, Henan","yi feng, Henan",Henan,Other,FALSE,1,1,0,8.385174933531583e-10,3,TRUE
"Zhang family, xiang fu, Henan","xiang fu, Henan",Henan,Other,FALSE,1,1,0,1.3178005937688531e-9,3,TRUE
"Zhang family, shang yu, Zhejiang","shang yu, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,81,FALSE
"Zhang family, dong yang, Zhejiang","dong yang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.5871035953277292e-6,3,TRUE
"Zhang family, lin hai, Zhejiang","lin hai, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.2392815312185357e-7,3,TRUE
"Zhang family, tai zhou, Zhejiang","tai zhou, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,112,FALSE
"Zhang family, wu xing, Zhejiang","wu xing, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,113,FALSE
"Zhang family, tong xiang, Zhejiang","tong xiang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,114,FALSE
"Zhang family, yong jia, Zhejiang","yong jia, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,115,FALSE
