family_id,location,province,core_region,is_focal_family,unweighted_degree,weighted_degree,betweenness,eigenvector,component_id,in_giant_component,confirmed_female_writer_count,literary_clue_count,uncertain_literary_clue_count,has_confirmed_female_writer,literary_norm,female_norm,female_binary,LCP_main_0604,LCP_equal_0505,LCP_literary_heavy_0802,LCP_female_heavy_0208,LCP_binary_female_0703,record_exposure_log,z_weighted_degree,z_unweighted_degree,z_betweenness,z_eigenvector,z_record_exposure,LCP_pca
齐氏（安徽婺源）,安徽婺源,安徽,安徽,TRUE,5,7,0.00184267665419868,7.209614453555973e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,0.24823855321775953,0.4708053557066057,0.05670485486893851,-0.04619131807534493,1.354711301866729,1
丁氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,6,6,0.00245608068234625,2.5116907584378472e-05,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.6685465302686843,0.12264574718095157,-0.04556724052431137,1.1666288700567915,1
万氏（浙江鄞县）,浙江鄞县,浙江,浙江,TRUE,5,6,0.00399150764030316,3.794819340586103e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.2877040432494618,-0.0451200642049435,1.1666288700567915,0.6665947890747511
仲氏（江苏泰州）,江苏泰州,江苏,江苏,TRUE,5,6,0.00126311482001475,4.9961334409865784e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.4708053557066057,-0.005598003838212417,-0.04470140061557634,1.1666288700567915,1
倪氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,3,6,0.00148686580572855,2.3669367497398735e-4,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.9459101490553132,0.17002402887601847,0.07532300658244853,0.018455212274856417,-0.0381936911060113,1.1666288700567915,0.6665947890747511
傅氏（贵州贵筑）,贵州贵筑,贵州,Other,TRUE,4,6,0.00124773560046975,2.9183915376162e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.27306418114452713,-0.007251268918525328,-0.046441559441971175,1.1666288700567915,1
刘氏（江西南丰）,江西南丰,江西,Other,TRUE,4,6,0.00128750949658059,6.432825819356361e-9,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.27306418114452713,-0.002975577726547793,-0.046442352328095855,1.1666288700567915,1
刘氏（福建闽县）,福建闽县,福建,Other,TRUE,3,6,4.408841452310712e-5,9.75039784110979e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.07532300658244853,-0.13664326151735895,-0.046408595922031094,1.1666288700567915,1
卓氏（四川华阳）,四川华阳,四川,Other,TRUE,4,6,0.00248474271580434,3.015739714284314e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.27306418114452713,0.1257269138752931,-0.04643206652096603,1.1666288700567915,1
吴氏（江苏南汇）,江苏南汇,江苏,江苏,TRUE,5,6,0.00185043548491185,1.8011133186881463e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.05753892865562254,-0.045814880089475686,1.1666288700567915,1
吴氏（江苏常熟）,江苏常熟,江苏,江苏,TRUE,4,6,3.59781544188047e-4,6.813367134542173e-6,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.9459101490553132,0.17002402887601847,0.27306418114452713,-0.10270627103207623,-0.04620512747996276,1.1666288700567915,0.472016982183413
吴氏（江西东乡）,江西东乡,江西,Other,TRUE,5,6,0.00245635452343025,5.223727714600753e-5,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.12267518507930575,-0.04462208294546911,1.1666288700567915,0.5527740685707556
吴氏（浙江石门）,浙江石门,浙江,浙江,TRUE,6,6,0.00338823116824531,1.0850034575004016e-5,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.9459101490553132,0.17002402887601847,0.6685465302686843,0.22285186254489095,-0.04606444772941776,1.1666288700567915,0.472016982183413
周氏（湖南善化）,湖南善化,湖南,Other,TRUE,5,6,0.00242833145250148,2.2573710402441663e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.11966270681445584,-0.046441789810709865,1.1666288700567915,1
夏氏（江西新建）,江西新建,江西,Other,TRUE,5,6,7.403902241532282e-4,2.6219028251670085e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.4708053557066057,-0.06179086319819818,-0.04552883110296767,1.1666288700567915,1
孙氏（江苏昭文）,江苏昭文,江苏,江苏,TRUE,4,6,6.362697586611143e-4,8.434337067284385e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.27306418114452713,-0.07298380632774738,-0.04641318245545488,1.1666288700567915,1
宗氏（江苏上元）,江苏上元,江苏,江苏,TRUE,5,6,0.00347047933782304,8.026247105257194e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.23169353531538756,-0.046414604668082116,1.1666288700567915,1
屈氏（浙江临海）,浙江临海,浙江,浙江,TRUE,4,6,0.00347709716401958,7.760145005993793e-7,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.9459101490553132,0.17002402887601847,0.27306418114452713,0.2324049511922665,-0.04641553204635878,1.1666288700567915,0.472016982183413
张氏（四川遂宁）,四川遂宁,四川,Other,TRUE,4,6,0.00179568552418523,1.33091092894482e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.27306418114452713,0.05165331151146441,-0.041804289605325735,1.1666288700567915,1
张氏（安徽合肥）,安徽合肥,安徽,安徽,TRUE,2,6,0.00189192697315508,1.756297619152873e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,-0.12241816797963005,0.06199926088782916,-0.04638136872064131,1.1666288700567915,1
戈氏（江苏吴县）,江苏吴县,江苏,江苏,TRUE,6,6,0.00204326524822462,3.057690873252666e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.6685465302686843,0.07826811541293435,-0.04643192031921258,1.1666288700567915,1
曹氏（江苏金山）,江苏金山,江苏,江苏,TRUE,5,6,0.00190361542342358,1.3298394696711192e-7,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.06325576851588807,-0.046437941962263925,1.1666288700567915,0.5527740685707556
曾氏（福建闽县）,福建闽县,福建,Other,TRUE,5,6,0.00140516988233687,9.259047324526531e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.00967290593270563,-0.04641030830158979,1.1666288700567915,1
李氏（福建侯官）,福建侯官,福建,Other,TRUE,2,6,4.929139511900175e-5,1.2444419534085076e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,-0.12241816797963005,-0.136083941448641,-0.046438239576607004,1.1666288700567915,1
杨氏（不详）,不详,其他,Other,TRUE,6,6,0.00245635452343025,1.091091009977369e-5,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.9459101490553132,0.17002402887601847,0.6685465302686843,0.12267518507930575,-0.04606232618887344,1.1666288700567915,0.5527740685707556
杨氏（江苏阳湖）,江苏阳湖,江苏,江苏,TRUE,6,6,0.00195609250315305,7.877967721217006e-5,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.9459101490553132,0.17002402887601847,0.6685465302686843,0.06889705110371194,-0.04369706787418888,1.1666288700567915,0.5527740685707556
汤氏（浙江仁和）,浙江仁和,浙江,浙江,TRUE,3,6,4.655298427905721e-6,2.5714697404750945e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.07532300658244853,-0.1408823188802741,-0.045546407269145134,1.1666288700567915,1
汪氏（安徽好胎）,安徽好胎,安徽,安徽,TRUE,6,6,0.00368234105647342,9.628268283239996e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.6685465302686843,0.25446865600827256,-0.046439221018505075,1.1666288700567915,1
沈氏（江苏吴县）,江苏吴县,江苏,江苏,TRUE,4,6,0.00185413233954578,2.844006141833671e-7,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.9459101490553132,0.17002402887601847,0.27306418114452713,0.05793634028339637,-0.04643266502050776,1.1666288700567915,0.5527740685707556
沈氏（浙江德清）,浙江德清,浙江,浙江,TRUE,4,6,0.00734167946189131,1.2927359220942665e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.27306418114452713,0.64784729170713,-0.04643807126986468,1.1666288700567915,1
沈氏（浙江海宁）,浙江海宁,浙江,浙江,TRUE,4,6,6.144993924835551e-4,8.265064965213789e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.9459101490553132,0.17002402887601847,0.27306418114452713,-0.07532411924685681,-0.043562162672000866,1.1666288700567915,0.6665947890747511
王氏（浙江海宁）,浙江海宁,浙江,浙江,TRUE,5,6,0.00494474845368785,1.2767035679513568e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.39017736741826486,-0.04599763934325404,1.1666288700567915,0.6665947890747511
石氏（江苏吴县）,江苏吴县,江苏,江苏,TRUE,5,6,0.00429410203811703,2.4851478734652665e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.3202329209301648,-0.045576490844016326,1.1666288700567915,0.6665947890747511
秦氏（江苏江都）,江苏江都,江苏,江苏,TRUE,3,6,0.00122845110279912,2.9020269278117857e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.07532300658244853,-0.009324351138135959,-0.04543120654146254,1.1666288700567915,1
程氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,5,6,0.00122872494388311,3.9747289428899195e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.4708053557066057,-0.009294913239782876,-0.04630405535018719,1.1666288700567915,1
董氏（浙江乌程）,浙江乌程,浙江,浙江,TRUE,4,6,5.36043921919144e-4,7.593500234151278e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.27306418114452713,-0.08375807712515679,-0.0464161128111921,1.1666288700567915,1
蒋氏（江苏阳湖）,江苏阳湖,江苏,江苏,TRUE,4,6,0,1.9127762647911992e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.27306418114452713,-0.14138276315228496,-0.039776461662970206,1.1666288700567915,1
许氏（直隶宛平）,直隶宛平,直隶,Other,TRUE,5,6,0.00185910711923834,2.5272874287075695e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.05847112877015239,-0.04635449936474796,1.1666288700567915,1
谢氏（江苏武进）,江苏武进,江苏,江苏,TRUE,2,6,5.476821679889084e-7,6.101285592283279e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,-0.12241816797963005,-0.1413238873555778,-0.04642131324909475,1.1666288700567915,1
赵氏（山东益都）,山东益都,山东,Other,TRUE,5,6,0.00245635452343025,9.983971717064052e-14,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.12267518507930575,-0.04644257651160849,1.1666288700567915,1
郑氏（河南祥符）,河南祥符,河南,Other,TRUE,5,6,0.0030264916603067,2.6426091545906125e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.18396488945145392,-0.0464333668984391,1.1666288700567915,1
郑氏（浙江慈溪）,浙江慈溪,浙江,浙江,TRUE,5,6,0.00122028151045995,1.089123585208662e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.4708053557066057,-0.010202581772351256,-0.04606301184561817,1.1666288700567915,1
郭氏（湖南湘阴）,湖南湘阴,湖南,Other,TRUE,3,6,0.00183451923257436,6.898116756814557e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.07532300658244853,0.055827932585761776,-0.046418536255173254,1.1666288700567915,1
闵氏（浙江归安）,浙江归安,浙江,浙江,TRUE,1,6,0,1.9502936108671375e-11,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,-0.32015934254170864,-0.14138276315228496,-0.04644257583540149,1.1666288700567915,1
陈氏（江苏长洲）,江苏长洲,江苏,江苏,TRUE,5,6,6.550278729147344e-4,9.815036100129948e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.4708053557066057,-0.07096731029052732,-0.0464083706546716,1.1666288700567915,1
陈氏（湖北江夏）,湖北江夏,湖北,Other,TRUE,4,6,0.00128171319363604,1.4302172694816784e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.27306418114452713,-0.0035986799083652693,-0.046392732773520566,1.1666288700567915,1
陈氏（湖南长沙）,湖南长沙,湖南,Other,TRUE,4,6,0.00106027007972457,1.4357560595934269e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.27306418114452713,-0.027403799955865452,-0.046392539744091535,1.1666288700567915,1
陈氏（福建侯官）,福建侯官,福建,Other,TRUE,5,6,6.538229721451588e-4,7.060366415678176e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.4708053557066057,-0.07109683704328305,-0.0464401159443306,1.1666288700567915,1
陶氏（江苏常熟）,江苏常熟,江苏,江苏,TRUE,5,6,0.00193099040378689,4.8095546933248256e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.06619857708796714,-0.04476642418282629,1.1666288700567915,0.6665947890747511
项氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,5,6,0.00206914323066209,2.4851534677784696e-5,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.0810499968073468,-0.04557648889437198,1.1666288700567915,0.5527740685707556
顾氏（江苏元和）,江苏元和,江苏,江苏,TRUE,5,6,6.373286108525594e-4,1.2047531918215053e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.9459101490553132,0.17002402887601847,0.4708053557066057,-0.07286997978744689,-0.046022714386256366,1.1666288700567915,0.6665947890747511
顾氏（江苏昆山）,江苏昆山,江苏,江苏,TRUE,5,6,0.00221099291217122,5.622368439283234e-5,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.09629882815450028,-0.04448315478620764,1.1666288700567915,0.5527740685707556
高氏（浙江平湖）,浙江平湖,浙江,浙江,TRUE,5,6,8.663875495777872e-4,4.9981559715100455e-6,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.9459101490553132,0.17002402887601847,0.4708053557066057,-0.04824615907795768,-0.04626838843900096,1.1666288700567915,0.6665947890747511
黄氏（江西宜黄）,江西宜黄,江西,Other,TRUE,5,6,0.00186193681043962,6.365290917368593e-9,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.9459101490553132,0.17002402887601847,0.4708053557066057,0.058775320386473116,-0.04644235468171881,1.1666288700567915,0.472016982183413
黄氏（湖南善化）,湖南善化,湖南,Other,TRUE,6,6,0.00129287221780881,5.122465033689692e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17002402887601847,0.6685465302686843,-0.0023990855504574045,-0.04465737346394803,1.1666288700567915,1
龚氏（福建闽县）,福建闽县,福建,Other,TRUE,4,6,0.00194463225378788,2.0677860232655297e-6,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.9459101490553132,0.17002402887601847,0.27306418114452713,0.06766507505761449,-0.04637051320389773,1.1666288700567915,0.5527740685707556
丁氏（江苏丹徒）,江苏丹徒,江苏,江苏,TRUE,3,5,6.846027099861354e-4,5.045815205506581e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,0.07532300658244853,-0.06778801726834094,-0.04642499161281704,0.9495036371267986,1
丁氏（江苏无锡）,江苏无锡,江苏,江苏,TRUE,4,5,6.177854854914886e-4,1.5737537440742331e-6,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.791759469228055,0.09180950453427741,0.27306418114452713,-0.07497086446661387,-0.046387730460167385,0.9495036371267986,0.472016982183413
严氏（浙江归安）,浙江归安,浙江,浙江,TRUE,3,5,6.144993924835551e-4,3.310738421798001e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,0.07532300658244853,-0.07532411924685681,-0.045288768671940455,0.9495036371267986,1
仓氏（河南中牟）,河南中牟,河南,Other,TRUE,4,5,0.00132511700544916,1.6814941616793337e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,0.27306418114452713,0.001067226980676675,-0.0464367164291954,0.9495036371267986,1
刘氏（江西萍乡）,江西萍乡,江西,Other,TRUE,4,5,7.493661263508237e-4,1.5240295444792813e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,0.27306418114452713,-0.06082595430771985,-0.04643726520075991,0.9495036371267986,1
刘氏（直隶大兴）,直隶大兴,直隶,Other,TRUE,4,5,0.00135523952468855,4.766573419949393e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,0.27306418114452713,0.004305395799570219,-0.046425964783515725,0.9495036371267986,1
卢氏（浙江鄞县）,浙江鄞县,浙江,浙江,TRUE,4,5,0.00125063223060267,2.4954197527983728e-11,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,0.27306418114452713,-0.00693988137149627,-0.04644257564542248,0.9495036371267986,1
叶氏（江苏青浦）,江苏青浦,江苏,江苏,TRUE,3,5,0.00180913112140936,2.499537243680287e-5,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.791759469228055,0.09180950453427741,0.07532300658244853,0.05309871232062534,-0.045571476081115475,0.9495036371267986,0.472016982183413
吴氏（江苏仪征）,江苏仪征,江苏,江苏,TRUE,5,5,0.00123529712989898,8.006769003422338e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.791759469228055,0.09180950453427741,0.4708053557066057,-0.008588403679296672,-0.04365218002420426,0.9495036371267986,0.6665947890747511
吴氏（江苏华亭）,江苏华亭,江苏,江苏,TRUE,4,5,2.937858429453835e-4,1.581641115909491e-7,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.791759469228055,0.09180950453427741,0.27306418114452713,-0.10980080453528847,-0.04643706442173571,0.9495036371267986,0.6665947890747511
吴氏（江苏如皋）,江苏如皋,江苏,江苏,TRUE,4,5,0.00214540797255455,4.257812781474254e-7,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.791759469228055,0.09180950453427741,0.27306418114452713,0.08924845149881867,-0.04642773783816447,0.9495036371267986,0.472016982183413
吴氏（浙江海宁）,浙江海宁,浙江,浙江,TRUE,4,5,0.00122872494388311,9.689163111365092e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,0.27306418114452713,-0.009294913239782876,-0.04610490464352532,0.9495036371267986,1
周氏（江苏华亭）,江苏华亭,江苏,江苏,TRUE,3,5,0.00113685126020297,4.889479368241829e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,0.07532300658244853,-0.019171328137408225,-0.0462721758695147,0.9495036371267986,1
周氏（江苏长洲）,江苏长洲,江苏,江苏,TRUE,4,5,6.887585744370405e-4,1.2467966851137616e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,0.27306418114452713,-0.06734126211570844,-0.046399125066775904,0.9495036371267986,1
周氏（河南祥符）,河南祥符,河南,Other,TRUE,5,5,0.00184267665419868,0.00237767006104527,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,0.4708053557066057,0.05670485486893851,0.0364203385007451,0.9495036371267986,1
周氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,4,5,6.39145090043056e-4,1.2782915014464104e-6,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.791759469228055,0.09180950453427741,0.27306418114452713,-0.07267470839503481,-0.046398027457678674,0.9495036371267986,0.6665947890747511
孙氏（不详）,不详,其他,Other,TRUE,5,5,6.153209157355385e-4,0.00490843884709357,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.791759469228055,0.09180950453427741,0.4708053557066057,-0.07523580555179607,0.12461881577427061,0.9495036371267986,0.5527740685707556
孙氏（安徽寿州）,安徽寿州,安徽,安徽,TRUE,3,5,4.0222691220718744e-4,0.0026002222718712,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,0.07532300658244853,-0.0981433967872717,0.044176387262257304,0.9495036371267986,1
孙氏（浙江嘉兴）,浙江嘉兴,浙江,浙江,TRUE,5,5,0.00184431970070264,9.750399941655904e-9,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.791759469228055,0.09180950453427741,0.4708053557066057,0.05688148225905927,-0.04644223670908418,0.9495036371267986,0.5527740685707556
宗氏（浙江会稽）,浙江会稽,浙江,浙江,TRUE,5,5,0.00245608068234625,4.031432127976178e-6,3,TRUE,5,5,0,1,0.5796618766207391,0.5885190554114832,1,0.5832047481370367,0.5840904660161111,0.581433312378888,0.5867476196533344,0.7057633136345174,1.791759469228055,0.09180950453427741,0.4708053557066057,0.12264574718095157,-0.0463020792176346,0.9495036371267986,0.35819626167941765
宫氏（江苏泰州）,江苏泰州,江苏,江苏,TRUE,3,5,0.00266796522108696,1.1344071288046992e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.791759469228055,0.09180950453427741,0.07532300658244853,0.14542332103203234,-0.046047230318626294,0.9495036371267986,0.6665947890747511
张氏（江苏昭文）,江苏昭文,江苏,江苏,TRUE,3,5,9.541992571786756e-4,4.761056464284896e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,0.07532300658244853,-0.03880640633924379,-0.04478332604274871,0.9495036371267986,1
张氏（浙江乌程）,浙江乌程,浙江,浙江,TRUE,4,5,2.738410839944542e-7,1.5161728524924087e-5,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.791759469228055,0.09180950453427741,0.27306418114452713,-0.14135332525393138,-0.04591418317623184,0.9495036371267986,0.5527740685707556
张氏（浙江余姚）,浙江余姚,浙江,浙江,TRUE,2,5,6.144993924835551e-4,8.293746742970546e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,-0.12241816797963005,-0.07532411924685681,-0.04643968610551101,0.9495036371267986,1
徐氏（江苏吴江）,江苏吴江,江苏,江苏,TRUE,5,5,0.00122899878496711,8.292213126092702e-8,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.791759469228055,0.09180950453427741,0.4708053557066057,-0.009265475341428698,-0.04643968663998367,0.9495036371267986,0.472016982183413
曹氏（江苏甘泉）,江苏甘泉,江苏,江苏,TRUE,2,5,3.869374516841637e-4,2.2506533011417567e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.09180950453427741,-0.12241816797963005,-0.0997870127786798,-0.04636414019363272,0.9495036371267986,1
