family_A,family_B,weight,marriage_types,n_writing_records,source_lines,A_is_focal,B_is_focal,edge_scope
徐氏（浙江乌程）,许氏（浙江乌程）,1,适,1,4195,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江仁和）,朱氏（直隶大兴）,2,娶;适,0,20;5193,TRUE,TRUE,within_focal_network
徐氏（浙江仁和）,梁氏（浙江钱塘工263册）,1,适,0,5190,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江仁和）,梁氏（浙江钱塘）,1,娶,0,4725,TRUE,TRUE,within_focal_network
徐氏（浙江仁和）,袁氏（浙江仁和）,1,适,1,5045,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江仁和）,郑氏（浙江仁和）,1,娶,1,5044,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江仁和）,陈氏（浙江海宁）,1,适,0,5191,TRUE,TRUE,within_focal_network
徐氏（浙江嘉兴）,李氏（浙江嘉兴）,1,适,0,3617,FALSE,TRUE,external_to_nonfocal_family
徐氏（浙江嘉兴）,王氏（浙江平湖）,1,适,1,6932,FALSE,TRUE,external_to_nonfocal_family
徐氏（浙江平湖工（《两浙辅轩续录》卷五十三）,陆氏（浙江平湖）,1,适,1,6965,FALSE,TRUE,external_to_nonfocal_family
徐氏（浙江平湖）,朱氏（浙江平湖）,3,娶;适,0,3872;3878;3913,TRUE,TRUE,within_focal_network
徐氏（浙江平湖）,朱氏（浙江海宁）,1,娶,0,3880,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江平湖）,王氏（江苏高邮）,1,娶,0,434,TRUE,TRUE,within_focal_network
徐氏（浙江平湖）,秦氏（江苏无锡）,1,娶,0,3879,TRUE,TRUE,within_focal_network
徐氏（浙江德清）,朱氏（浙江海盐）,3,娶;适,0,3974;4238;4239,TRUE,TRUE,within_focal_network
徐氏（浙江德清）,朱氏（浙江长兴）,1,适,0,7014,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江德清）,杨氏（江苏江都）,1,适,1,6554,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江德清）,汪氏（浙江乌程）,1,适,0,7006,TRUE,TRUE,within_focal_network
徐氏（浙江德清）,汪氏（浙江钱塘）,1,适,0,7053,TRUE,TRUE,within_focal_network
徐氏（浙江德清）,王氏（浙江山阴）,1,适,0,7113,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江德清）,程氏（浙江桐乡）,1,适,1,6953,TRUE,TRUE,within_focal_network
徐氏（浙江德清）,许氏（浙江钱塘）,1,娶,0,4594,TRUE,TRUE,within_focal_network
徐氏（浙江德清）,赵氏（浙江吴兴）,1,适,0,7015,TRUE,TRUE,within_focal_network
徐氏（浙江德清）,陈氏（浙江海宁）,1,适,0,4417,TRUE,TRUE,within_focal_network
徐氏（浙江杭县）,朱氏（浙江钱塘）,1,娶,0,7144,FALSE,FALSE,external_to_nonfocal_family
徐氏（浙江武康）,陆氏（浙江平湖）,2,娶,2,4245;4246,TRUE,TRUE,within_focal_network
徐氏（浙江海宁）,朱氏（直隶大兴）,1,娶,0,23,FALSE,TRUE,external_to_nonfocal_family
徐氏（浙江海宁）,潘氏（浙江海宁）,1,适,0,7031,FALSE,FALSE,external_to_nonfocal_family
徐氏（浙江海宁）,王氏（浙江嘉兴）,1,适,1,3610,FALSE,TRUE,external_to_nonfocal_family
徐氏（浙江海盐）,曹氏（浙江海宁儿（《海盐徐氏诗》卷）,1,适,1,4016,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江海盐）,朱氏（浙江海宁）,1,适,1,4015,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江海盐）,李氏（浙江海盐）,1,适,1,6985,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江海盐）,杨氏（浙江海盐）,1,适,0,4013,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江海盐）,虞氏（浙江海盐）,1,娶,1,4011,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江海盐）,陈氏（浙江嘉兴）,1,娶,1,4014,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江海盐）,顾氏（浙江仁和）,2,娶;适,0,4018;5206,TRUE,TRUE,within_focal_network
徐氏（浙江秀水）,钱氏（浙江秀水）,1,娶,0,3688,FALSE,TRUE,external_to_nonfocal_family
徐氏（浙江绍兴）,钱氏（浙江归安）,1,娶,0,4118,FALSE,TRUE,external_to_nonfocal_family
徐氏（浙江钱塘）,曹氏（浙江嘉善）,1,适,1,3556,TRUE,TRUE,within_focal_network
徐氏（浙江钱塘）,毛氏（浙江钱塘）,1,适,0,7040,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江钱塘）,许氏（江苏江都）,1,适,1,4967,TRUE,FALSE,external_to_nonfocal_family
徐氏（浙江钱塘）,陈氏（浙江海宁）,1,适,0,4454,TRUE,TRUE,within_focal_network
徐氏（浙江钱塘）,顾氏（江苏长洲）,2,娶;适,0,1968;4968,TRUE,TRUE,within_focal_network
徐氏（浙江钱塘）,顾氏（浙江仁和）,1,适,0,7091,TRUE,TRUE,within_focal_network
徐氏（直隶大兴）,查氏（直隶宛平）,2,娶;适,0,63;109,TRUE,TRUE,within_focal_network
徐氏（直隶大兴）,郑氏（安徽歙县）,1,娶,0,62,TRUE,FALSE,external_to_nonfocal_family
徐氏（直隶大兴）,韩氏（山东淄川）,1,娶,0,61,TRUE,FALSE,external_to_nonfocal_family
徐氏（直隶天津）,朱氏（直隶大兴）,1,娶,0,24,FALSE,TRUE,external_to_nonfocal_family
徐氏（直隶宛平）,祁氏（山西寿阳）,1,娶,0,5488,FALSE,TRUE,external_to_nonfocal_family
徐氏（贵州铜仁）,舒氏（贵州铜仁）,1,适,0,7317,FALSE,FALSE,external_to_nonfocal_family
徐氏（贵州铜仁）,许氏（浙江海宁）,1,适,0,7030,FALSE,TRUE,external_to_nonfocal_family
悻氏（江苏阳湖）,费氏（江苏武进）,1,适,0,898,FALSE,TRUE,external_to_nonfocal_family
悻氏（江苏阳湖）,陆氏（江苏太仓）,1,娶,0,2390,FALSE,TRUE,external_to_nonfocal_family
慎氏（江苏青浦）,戴氏（不详）,1,娶,1,6789,FALSE,FALSE,external_to_nonfocal_family
慕氏（江苏吴县）,蒋氏（江苏长洲）,1,娶,0,2087,FALSE,TRUE,external_to_nonfocal_family
戈氏（江苏吴县）,王氏（江苏高邮工（《树香阁诗草》）,1,适,0,1890,TRUE,FALSE,external_to_nonfocal_family
戈氏（江苏吴县）,王氏（江苏高邮）,1,娶,0,437,TRUE,TRUE,within_focal_network
戈氏（江苏吴县）,董氏（江苏吴县）,1,娶,1,1891,TRUE,FALSE,external_to_nonfocal_family
戈氏（江苏吴县）,袁氏（江苏元和）,1,娶,1,1885,TRUE,FALSE,external_to_nonfocal_family
戈氏（江苏吴县）,金氏（不详）,1,娶,1,1886,TRUE,FALSE,external_to_nonfocal_family
成氏（江苏宝应）,朱氏（江苏宝应）,1,娶,0,361,FALSE,TRUE,external_to_nonfocal_family
戚氏（浙江太平）,王氏（浙江黄岩）,1,娶,1,5424,FALSE,TRUE,external_to_nonfocal_family
戚氏（浙江德清30册）,朱氏（浙江海盐）,1,适,0,3977,FALSE,TRUE,external_to_nonfocal_family
戚氏（浙江德清）,朱氏（浙江海盐工30册）,1,娶,0,4232,TRUE,FALSE,external_to_nonfocal_family
戚氏（浙江德清）,章氏（浙江归安）,2,娶;适,2,4159;4233,TRUE,TRUE,within_focal_network
戚氏（浙江德清）,钱氏（浙江秀水）,4,娶;适,1,3695;3704;4230;4231,TRUE,TRUE,within_focal_network
戚氏（浙江德清）,陈氏（江苏长洲）,2,娶;适,0,2118;4229,TRUE,TRUE,within_focal_network
戚氏（浙江德清）,陈氏（浙江海宁）,2,娶;适,0,4384;4449,TRUE,TRUE,within_focal_network
戚氏（潘中华《钱载年谱》）,钱氏（浙江秀水）,1,适,1,3718,FALSE,TRUE,external_to_nonfocal_family
戴氏（《清闺秀艺文略》）,范氏（江苏吴县）,1,适,1,1865,FALSE,TRUE,external_to_nonfocal_family
戴氏（不详）,胡氏（上海华亭）,1,适,1,6807,FALSE,FALSE,external_to_nonfocal_family
戴氏（安徽合肥）,李氏（安徽合肥）,1,娶,1,2726,FALSE,TRUE,external_to_nonfocal_family
戴氏（山东莱州）,陈氏（浙江海宁）,1,适,0,4420,FALSE,TRUE,external_to_nonfocal_family
戴氏（江苏丹徒）,钱氏（浙江会稽）,1,适,0,7097,FALSE,FALSE,external_to_nonfocal_family
戴氏（江苏吴县）,查氏（直隶宛平）,1,娶,0,102,FALSE,TRUE,external_to_nonfocal_family
戴氏（江苏吴县）,汪氏（江苏长洲）,1,适,1,6703,FALSE,TRUE,external_to_nonfocal_family
戴氏（江苏荆溪）,汪氏（江苏荆溪）,2,娶;适,2,1527;1529,TRUE,TRUE,within_focal_network
戴氏（江苏长洲）,王氏（江苏昆山）,1,适,1,2120,TRUE,FALSE,external_to_nonfocal_family
戴氏（江西大庾）,李氏（江西临川）,1,娶,0,5752,FALSE,TRUE,external_to_nonfocal_family
戴氏（浙江乌程九（《闺秀诗话》卷十六）,方氏（江苏阳湖）,1,娶,0,976,FALSE,TRUE,external_to_nonfocal_family
戴氏（浙江仁和）,金氏（浙江仁和）,1,适,1,5100,FALSE,TRUE,external_to_nonfocal_family
戴氏（浙江归安）,陈氏（浙江仁和）,2,娶;适,2,5070;7073,FALSE,TRUE,external_to_nonfocal_family
戴氏（浙江钱塘）,朱氏（不详）,1,适,1,4829,TRUE,FALSE,external_to_nonfocal_family
戴氏（浙江钱塘）,朱氏（江苏靖江）,1,娶,1,4830,TRUE,FALSE,external_to_nonfocal_family
戴氏（浙江钱塘）,朱氏（浙江长兴）,1,娶,1,4831,TRUE,FALSE,external_to_nonfocal_family
戴氏（浙江钱塘）,梁氏（湖南湘潭）,1,适,0,7046,TRUE,FALSE,external_to_nonfocal_family
戴氏（浙江长兴）,沈氏（浙江归安）,1,娶,0,4060,TRUE,TRUE,within_focal_network
戴氏（浙江长兴）,赵氏（浙江仁和）,1,适,0,4061,TRUE,TRUE,within_focal_network
戴氏（浙江长兴）,闵氏（不详）,1,适,1,4062,TRUE,FALSE,external_to_nonfocal_family
戴氏（福建长泰）,诸氏（江苏无锡）,1,适,1,6636,FALSE,FALSE,external_to_nonfocal_family
招氏（湖北茂名）,李氏（广东吴川）,1,适,0,7284,FALSE,FALSE,external_to_nonfocal_family
改氏（江苏松江）,汪氏（江苏娄县）,1,适,0,2537,TRUE,FALSE,external_to_nonfocal_family
改氏（江苏松江）,沈氏（江苏吴县）,2,娶;适,0,1893;2536,TRUE,TRUE,within_focal_network
文氏（江苏吴县）,陈氏（浙江钱塘）,1,娶,1,4743,FALSE,TRUE,external_to_nonfocal_family
文氏（江苏长洲）,赵氏（江苏苏州）,1,适,1,1965,TRUE,FALSE,external_to_nonfocal_family
文氏（江西萍乡）,费氏（江苏武进）,2,娶;适,0,901;5734,TRUE,TRUE,within_focal_network
文氏（浙江西安）,李氏（江西金溪）,1,适,0,7152,FALSE,FALSE,external_to_nonfocal_family
方氏（《梧门诗话合校》卷十五）,汪氏（浙江仁和）,1,娶,1,5180,FALSE,TRUE,external_to_nonfocal_family
方氏（《阳湖赵惠甫先生年谱》）,赵氏（江苏阳湖）,1,娶,1,1112,FALSE,TRUE,external_to_nonfocal_family
方氏（上海歙县）,程氏（山东海阳）,1,适,1,6872,FALSE,FALSE,external_to_nonfocal_family
方氏（不详）,莫氏（贵州独山）,1,适,0,6375,FALSE,TRUE,external_to_nonfocal_family
方氏（不详）,车氏（湖南邵阳）,1,娶,1,6082,FALSE,TRUE,external_to_nonfocal_family
方氏（安徽合肥）,阚氏（上海合肥）,1,适,1,6847,FALSE,FALSE,external_to_nonfocal_family
方氏（安徽定远）,莫氏（贵州独山）,1,娶,0,2690,TRUE,TRUE,within_focal_network
方氏（安徽桐城工（《桐城桂林方氏家谱》卷三十）,汪氏（浙江秀水）,1,适,0,3676,FALSE,TRUE,external_to_nonfocal_family
方氏（安徽桐城工（《高阳许氏家谱》卷三）,许氏（浙江钱塘）,1,娶,0,4647,FALSE,TRUE,external_to_nonfocal_family
方氏（安徽桐城）,朱氏（浙江嘉善）,1,娶,0,2881,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,李氏（《明清时期桐城女性文学研究》）,1,适,1,2803,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,杨氏（江苏常熟）,2,娶;适,2,1610;2900,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,查氏（浙江海宁）,1,适,0,2911,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,江氏（安徽桐城）,1,娶,0,2807,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,汪氏（不详）,1,适,1,2901,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,汪氏（安徽休宁）,1,娶,0,2785,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,汪氏（浙江秀水工（《桐城桂林方氏家谱》卷三十）,1,娶,0,2893,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,温氏（山西太谷）,2,娶;适,0,2896;5496,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,潘氏（安徽桐城）,1,娶,1,2793,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,潘氏（江苏吴县）,1,适,0,2821,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,王氏（江苏金坛）,1,适,0,2915,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,程氏（上海桐城）,1,适,1,6883,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,程氏（安徽歙县）,1,适,0,2921,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,管氏（江苏阳湖工（《桐城桂林方氏家谱》卷三十）,1,适,0,2906,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,管氏（江苏阳湖）,1,娶,0,1161,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,莫氏（浙江会稽）,1,适,0,5228,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,莫氏（浙江会管）,1,娶,0,2898,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,莫氏（贵州独山）,2,娶;适,0,2879;6373,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,裴氏（山西曲沃）,3,娶;适,0,2859;2887;5511,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,许氏（安徽庐江）,1,适,1,2926,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,许氏（浙江德清）,2,娶;适,0,2905;4209,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,许氏（浙江钱塘）,1,娶,0,4661,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,车氏（湖南邵阳）,1,适,1,2925,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,邓氏（安徽怀宁）,1,适,0,2930,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,邓氏（江苏江宁）,2,娶;适,0,571;2899,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,阮氏（安徽怀宁）,1,适,0,2790,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,陆氏（不详）,1,娶,0,2885,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,陈氏（《桐城桂林方氏家谱》卷十四）,1,娶,1,2801,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,顾氏（江苏吴县）,1,适,0,2822,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,马氏（安徽桐城工（《桐城桂林方氏家谱》卷二十二）,1,娶,0,2837,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽桐城）,马氏（安徽桐城）,9,娶;适,0,2783;2804;2805;2924;2928;3363;3368;3372;3382,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,黄氏（直隶大兴）,1,娶,0,41,TRUE,TRUE,within_focal_network
方氏（安徽桐城）,龚氏（安徽合肥）,1,适,0,2816,TRUE,FALSE,external_to_nonfocal_family
方氏（安徽歙县）,罗氏（江苏江都）,1,娶,1,6550,FALSE,FALSE,external_to_nonfocal_family
方氏（山东其他）,潘氏（山东长青）,1,适,1,6542,FALSE,FALSE,external_to_nonfocal_family
方氏（广东番禺）,金氏（江苏震泽）,1,娶,1,2294,FALSE,TRUE,external_to_nonfocal_family
方氏（江苏仪征）,程氏（江苏甘泉）,1,适,1,6563,FALSE,FALSE,external_to_nonfocal_family
方氏（江苏元和）,陈氏（浙江海宁）,1,娶,0,4440,FALSE,TRUE,external_to_nonfocal_family
方氏（江苏常熟）,沈氏（江苏太仓）,1,娶,0,2360,FALSE,TRUE,external_to_nonfocal_family
方氏（江苏阳湖）,林氏（浙江萧山）,1,适,0,984,TRUE,FALSE,external_to_nonfocal_family
方氏（江苏阳湖）,梁氏（浙江会稽）,2,娶,0,970;975,TRUE,TRUE,within_focal_network
方氏（江苏阳湖）,毕氏（江苏太仓）,1,适,0,979,TRUE,FALSE,external_to_nonfocal_family
方氏（江苏阳湖）,盛氏（江苏阳湖工（《辉氏家乘》卷十八）,1,娶,0,990,TRUE,FALSE,external_to_nonfocal_family
方氏（江苏阳湖）,盛氏（江苏阳湖）,1,娶,0,994,TRUE,FALSE,external_to_nonfocal_family
方氏（江苏阳湖）,翁氏（江苏常熟）,2,适,1,999;1007,TRUE,TRUE,within_focal_network
方氏（江苏阳湖）,董氏（直隶大兴）,1,娶,0,992,TRUE,FALSE,external_to_nonfocal_family
方氏（江苏阳湖）,蒋氏（江苏吴县）,1,娶,0,993,TRUE,TRUE,within_focal_network
方氏（江苏阳湖）,蒋氏（江苏武进）,1,娶,0,989,TRUE,TRUE,within_focal_network
方氏（江苏阳湖）,费氏（江苏武进工203册）,1,娶,0,997,TRUE,FALSE,external_to_nonfocal_family
方氏（江苏阳湖）,赵氏（江苏阳湖）,3,适,1,964;1118;1119,TRUE,TRUE,within_focal_network
方氏（江苏阳湖）,陆氏（江苏太仓）,1,适,0,995,TRUE,TRUE,within_focal_network
方氏（江苏阳湖）,陆氏（江苏阳湖）,1,娶,0,1001,TRUE,TRUE,within_focal_network
方氏（江苏阳湖）,高氏（江苏武进）,1,娶,0,968,TRUE,FALSE,external_to_nonfocal_family
方氏（江苏震泽）,胡氏（不详）,1,适,1,6758,FALSE,FALSE,external_to_nonfocal_family
方氏（浙江平湖）,陈氏（浙江）,1,适,1,6974,FALSE,FALSE,external_to_nonfocal_family
方氏（浙江昌化）,闵氏（浙江钱塘）,1,适,0,7069,FALSE,FALSE,external_to_nonfocal_family
方氏（浙江湖州）,陆氏（浙江桐乡）,1,娶,0,3842,FALSE,TRUE,external_to_nonfocal_family
施氏（《广东女子艺文考》）,潘氏（广东番禺）,1,适,1,6311,FALSE,TRUE,external_to_nonfocal_family
施氏（安徽桐城）,陆氏（浙江桐乡）,1,娶,0,3834,FALSE,TRUE,external_to_nonfocal_family
施氏（江苏常熟）,言氏（江苏常熟）,1,适,1,1675,FALSE,TRUE,external_to_nonfocal_family
施氏（浙江乌程）,程氏（浙江桐乡）,1,适,1,6960,FALSE,TRUE,external_to_nonfocal_family
施氏（浙江仁和）,申氏（浙江钱塘）,1,适,0,7052,FALSE,FALSE,external_to_nonfocal_family
施氏（浙江吴兴）,王氏（江苏嘉定）,2,娶;适,0,2422;4163,TRUE,TRUE,within_focal_network
施氏（浙江吴兴）,程氏（江苏宝山）,1,娶,1,4161,TRUE,FALSE,external_to_nonfocal_family
施氏（浙江吴兴）,胡氏（浙江吴兴）,1,娶,1,4164,TRUE,FALSE,external_to_nonfocal_family
施氏（浙江归安）,沈氏（浙江嘉兴）,1,适,0,3578,FALSE,TRUE,external_to_nonfocal_family
施氏（浙江钱塘）,胡氏（浙江仁和）,1,娶,0,5127,FALSE,TRUE,external_to_nonfocal_family
晏氏（江苏仪征）,朱氏（江苏嘉定）,2,娶;适,0,563;2449,TRUE,TRUE,within_focal_network
晏氏（江苏仪征）,魏氏（江苏金坛）,2,娶;适,0,566;651,TRUE,TRUE,within_focal_network
曹氏（《浚仪世集》卷六）,赵氏（江苏常熟）,1,适,1,1546,FALSE,TRUE,external_to_nonfocal_family
曹氏（《海宁渤海陈氏宗谱》卷八）,陈氏（浙江海宁）,1,适,1,4416,FALSE,TRUE,external_to_nonfocal_family
曹氏（《清代科举人物家传资料汇编）,王氏（江苏太仓）,1,适,0,2374,FALSE,TRUE,external_to_nonfocal_family
曹氏（不详）,秦氏（江苏无锡）,1,娶,1,1218,FALSE,TRUE,external_to_nonfocal_family
曹氏（不详）,陈氏（浙江海宁）,1,娶,1,4507,FALSE,TRUE,external_to_nonfocal_family
曹氏（安徽歙县）,查氏（浙江海宁）,2,娶;适,0,3500;4286,TRUE,TRUE,within_focal_network
曹氏（安徽歙县）,沈氏（江苏华亭）,1,适,0,3506,TRUE,TRUE,within_focal_network
曹氏（安徽歙县）,王氏（江苏长洲）,2,娶;适,2,2022;3504,TRUE,TRUE,within_focal_network
曹氏（安徽歙县）,许氏（浙江钱塘）,2,娶;适,0,3502;4606,TRUE,TRUE,within_focal_network
曹氏（安徽歙县）,陈氏（浙江海宁）,1,适,1,3505,TRUE,TRUE,within_focal_network
曹氏（山西平定）,祁氏（山西寿阳）,1,娶,0,5484,FALSE,TRUE,external_to_nonfocal_family
曹氏（江苏上海）,朱氏（江苏上海）,1,娶,1,2519,TRUE,FALSE,external_to_nonfocal_family
曹氏（江苏上海）,汪氏（江苏镇洋）,2,娶;适,2,2469;2514,TRUE,TRUE,within_focal_network
曹氏（江苏上海）,王氏（江苏太仓）,1,娶,0,2504,TRUE,TRUE,within_focal_network
