entry_no_raw,line_no,anchor_family,anchor_is_focal,partner_family,marriage_type,current_location,left_text,right_text,partner_text,partner_location,has_writings_any,female_writer_family,uncertain_writer,era_hint,source_text
4405.,6034,黄氏（湖南安化）,TRUE,曾氏（湖南湘乡）,适,湖南安化,黄自元女,曾纪鸿子曾广籀（湖南湘乡）。（《大界曾氏五修族谱》卷十三）,曾纪鸿子曾广籀,湖南湘乡,FALSE,NA,FALSE,NA,黄自元女【适】曾纪鸿子曾广籀（湖南湘乡）。（《大界曾氏五修族谱》卷十三）
4406.,6038,陶氏（湖南安化）,TRUE,左氏（湖南湘阴）,娶,湖南安化,陶谢子陶桃,左宗棠女左孝瑜（湖南湘阴.有《慈云阁诗钞》、《小石屋诗钞》）。（《资江陶氏七续族谱提本》卷一）,左宗棠女左孝瑜,湖南湘阴,TRUE,左氏（湖南湘阴）,FALSE,NA,陶谢子陶桃【娶】左宗棠女左孝瑜（湖南湘阴.有《慈云阁诗钞》、《小石屋诗钞》）。（《资江陶氏七续族谱提本》卷一）
4407.,6039,陶氏（湖南安化）,TRUE,周氏（湖南湘潭）,适,湖南安化,陶潢女陶瑞姿,周系英子周贻朴（湖南湘潭）。（《资江陶氏七续族谱提本》卷一）,周系英子周贻朴,湖南湘潭,FALSE,NA,FALSE,NA,陶潢女陶瑞姿【适】周系英子周贻朴（湖南湘潭）。（《资江陶氏七续族谱提本》卷一）
4408.,6040,陶氏（湖南安化）,TRUE,彭氏（湖南长沙）,适,湖南安化,陶溃女陶琦姿,彭永思子彭申甫（湖南长沙）。（《资江陶氏七续族谱提本》卷一）,彭永思子彭申甫,湖南长沙,FALSE,NA,FALSE,NA,陶溃女陶琦姿【适】彭永思子彭申甫（湖南长沙）。（《资江陶氏七续族谱提本》卷一）
4409.,6041,陶氏（湖南安化）,TRUE,贺氏（湖南善化）,适,湖南安化,陶漓女陶藻姿,贺熙龄子贺毂（湖南善化）。（《资江陶氏七续族谱提本》卷一）,贺熙龄子贺毂,湖南善化,FALSE,NA,FALSE,NA,陶漓女陶藻姿【适】贺熙龄子贺毂（湖南善化）。（《资江陶氏七续族谱提本》卷一）
4410.,6042,陶氏（湖南安化）,TRUE,胡氏（湖南益阳工（《资江陶氏七续族谱提本》卷一）,适,湖南安化,陶阖女陶诱姿,胡达源子胡林翼（湖南益阳工（《资江陶氏七续族谱提本》卷一）,胡达源子胡林翼,湖南益阳工（《资江陶氏七续族谱提本》卷一,FALSE,NA,FALSE,NA,陶阖女陶诱姿【适】胡达源子胡林翼（湖南益阳工（《资江陶氏七续族谱提本》卷一）
4411.,6043,陶氏（湖南安化）,TRUE,陈氏（湖南长沙）,适,湖南安化,陶潢女陶璃姿,陈岱霖子陈彬绶（湖南长沙）。（《资江陶氏七续族谱提本》卷一）,陈岱霖子陈彬绶,湖南长沙,FALSE,NA,FALSE,NA,陶潢女陶璃姿【适】陈岱霖子陈彬绶（湖南长沙）。（《资江陶氏七续族谱提本》卷一）
4412.,6044,陶氏（湖南安化）,TRUE,左氏（湖南湘阴工67册）,娶,湖南安化,陶榄子,左浑侄女（湖南湘阴工67册）,左浑侄女,湖南湘阴工67册,FALSE,NA,FALSE,NA,陶榄子【娶】左浑侄女（湖南湘阴工67册）
4413.,6045,陶氏（湖南安化）,TRUE,郑氏（湖南长沙）,娶,湖南安化,陶桃子陶煌,郑敦允孙女、郑先朴女（湖南长沙.有《云傲阁诗草》兀67册、《资江陶氏七续族谱提本》卷一）,郑敦允孙女、郑先朴女,湖南长沙,TRUE,郑氏（湖南长沙）,FALSE,NA,陶桃子陶煌【娶】郑敦允孙女、郑先朴女（湖南长沙.有《云傲阁诗草》兀67册、《资江陶氏七续族谱提本》卷一）
4414.,6046,陶氏（湖南安化）,TRUE,黄氏（湖南长沙）,娶,湖南安化,陶桃子陶履谦,黄冕孙女、黄济女（湖南长沙）。（《资江陶氏七续族谱提本》卷一）,黄冕孙女、黄济女,湖南长沙,FALSE,NA,FALSE,NA,陶桃子陶履谦【娶】黄冕孙女、黄济女（湖南长沙）。（《资江陶氏七续族谱提本》卷一）
4415.,6047,陶氏（湖南安化）,TRUE,左氏（湖南湘阴）,娶,湖南安化,陶桃子陶益谦,左宗植孙女、左激女左颖菸（湖南湘阴）。（《资江陶氏七续族谱提本》卷一）,左宗植孙女、左激女左颖菸,湖南湘阴,FALSE,NA,FALSE,NA,陶桃子陶益谦【娶】左宗植孙女、左激女左颖菸（湖南湘阴）。（《资江陶氏七续族谱提本》卷一）
4416.,6048,陶氏（湖南安化）,TRUE,龙氏（湖南攸县）,适,湖南安化,陶桃女陶纯真,龙汝霖子龙璋（湖南攸县）。（《资江陶氏七续族谱提本》卷一）,龙汝霖子龙璋,湖南攸县,FALSE,NA,FALSE,NA,陶桃女陶纯真【适】龙汝霖子龙璋（湖南攸县）。（《资江陶氏七续族谱提本》卷一）
4417.,6049,陶氏（湖南安化）,TRUE,左氏（湖南湘阴九（《资江陶氏七续族谱提本》卷一）,适,湖南安化,陶桃女陶敬仪,左孝威子左念谦（湖南湘阴九（《资江陶氏七续族谱提本》卷一）,左孝威子左念谦,湖南湘阴九（《资江陶氏七续族谱提本》卷一,FALSE,NA,FALSE,NA,陶桃女陶敬仪【适】左孝威子左念谦（湖南湘阴九（《资江陶氏七续族谱提本》卷一）
4418.,6050,陶氏（湖南安化）,TRUE,胡氏（湖南益阳）,适,湖南安化,陶榄女陶和贞,胡林翼子胡子勋（湖南益阳）。（《资江陶氏七续族谱提本》卷一）,胡林翼子胡子勋,湖南益阳,FALSE,NA,FALSE,NA,陶榄女陶和贞【适】胡林翼子胡子勋（湖南益阳）。（《资江陶氏七续族谱提本》卷一）
4419.,6053,陶氏（湖南安化）,TRUE,孔氏（山东曲阜）,适,湖南安化,陶漓孙女、陶枇女、陶棵侄女,孔继涵孙、孔广闲子孔昭焜（山东曲阜）。215册）,孔继涵孙、孔广闲子孔昭焜,山东曲阜,FALSE,NA,FALSE,NA,陶漓孙女、陶枇女、陶棵侄女【适】孔继涵孙、孔广闲子孔昭焜（山东曲阜）。215册）
4428,6054,陶氏（湖南安化）,TRUE,贺氏（湖南善化）,娶,湖南安化,陶煌子陶宪曾,贺熙龄曾孙女、贺谖孙女、贺汝定女（湖南善化）。（《资江陶氏七续族谱提本》卷一）,贺熙龄曾孙女、贺谖孙女、贺汝定女,湖南善化,FALSE,NA,FALSE,NA,陶煌子陶宪曾【娶】贺熙龄曾孙女、贺谖孙女、贺汝定女（湖南善化）。（《资江陶氏七续族谱提本》卷一）
4421.,6055,陶氏（湖南安化）,TRUE,郑氏（湖南长沙）,娶,湖南安化,陶煌子陶叔惠,郑敦允曾孙女、郑先械孙女（湖南长沙）。（《资江陶氏七续族谱提本》卷一）,郑敦允曾孙女、郑先械孙女,湖南长沙,FALSE,NA,FALSE,NA,陶煌子陶叔惠【娶】郑敦允曾孙女、郑先械孙女（湖南长沙）。（《资江陶氏七续族谱提本》卷一）
4422.,6056,陶氏（湖南安化）,TRUE,黄氏（湖南善化）,适,湖南安化,陶煌女陶益滋,黄应泰子黄镜涵（湖南善化）。（《资江陶氏七续族谱提本》卷一）,黄应泰子黄镜涵,湖南善化,FALSE,NA,FALSE,NA,陶煌女陶益滋【适】黄应泰子黄镜涵（湖南善化）。（《资江陶氏七续族谱提本》卷一）
4423.,6057,陶氏（湖南安化）,TRUE,黄氏（湖南安化）,适,湖南安化,陶煌女陶咖滋,黄自元子黄传学（湖南安化）。（《资江陶氏七续族谱提本》卷一）,黄自元子黄传学,湖南安化,FALSE,NA,FALSE,NA,陶煌女陶咖滋【适】黄自元子黄传学（湖南安化）。（《资江陶氏七续族谱提本》卷一）
4424.,6058,陶氏（湖南安化）,TRUE,龙氏（湖南攸县）,娶,湖南安化,陶懋谦子陶兰茄,龙汝霖孙女、龙璋女（湖南攸县）。（《资江陶氏七续族谱提本》卷一）,龙汝霖孙女、龙璋女,湖南攸县,FALSE,NA,FALSE,NA,陶懋谦子陶兰茄【娶】龙汝霖孙女、龙璋女（湖南攸县）。（《资江陶氏七续族谱提本》卷一）
4425.,6060,陈氏（湖南衡山）,TRUE,张氏（四川合州）,娶,湖南衡山,陈伟,张献猷孙女、张乃孚女（四川合州.有《毓芝室诗词稿》工97册）,张献猷孙女、张乃孚女,四川合州,TRUE,张氏（四川合州）,FALSE,NA,陈伟【娶】张献猷孙女、张乃孚女（四川合州.有《毓芝室诗词稿》工97册）
4426.,6061,陈氏（湖南衡山）,TRUE,赵氏（江苏阳湖）,娶,湖南衡山,陈伟子陈钟英,赵仁基女、赵烈文妹赵细琼（江苏阳湖.有《听蕉雨轩诗词稿》）。120册、《历代妇女著作考》）,赵仁基女、赵烈文妹赵细琼,江苏阳湖,TRUE,赵氏（江苏阳湖）,FALSE,NA,陈伟子陈钟英【娶】赵仁基女、赵烈文妹赵细琼（江苏阳湖.有《听蕉雨轩诗词稿》）。120册、《历代妇女著作考》）
4427.,6062,陈氏（湖南衡山）,TRUE,李氏（江苏武进）,娶,湖南衡山,陈钟英子陈鼎,李兆洛孙女、李嘉笙女（江苏武进）。47册）,李兆洛孙女、李嘉笙女,江苏武进,FALSE,NA,FALSE,NA,陈钟英子陈鼎【娶】李兆洛孙女、李嘉笙女（江苏武进）。47册）
4428.,6064,聂氏（湖南衡山）,TRUE,曾氏（湖南湘乡）,娶,湖南衡山,聂缉槃,曾国藩女曾纪芬（湖南湘乡）。（《崇德老人自订年谱》）,曾国藩女曾纪芬,湖南湘乡,FALSE,NA,FALSE,NA,聂缉槃【娶】曾国藩女曾纪芬（湖南湘乡）。（《崇德老人自订年谱》）
4429.,6065,聂氏（湖南衡山）,TRUE,李氏（安徽合肥）,娶,湖南衡山,聂缉梨子聂其焕,李瀚章女李经萱（安徽合肥）。（《李鸿章家族》）,李瀚章女李经萱,安徽合肥,FALSE,NA,FALSE,NA,聂缉梨子聂其焕【娶】李瀚章女李经萱（安徽合肥）。（《李鸿章家族》）
4430.,6066,聂氏（湖南衡山）,TRUE,瞿氏（湖南长沙）,适,湖南衡山,聂缉槊女聂其璞,瞿鸿机子瞿宣颖（湖南长沙）。（《崇德老,瞿鸿机子瞿宣颖,湖南长沙,FALSE,NA,FALSE,NA,聂缉槊女聂其璞【适】瞿鸿机子瞿宣颖（湖南长沙）。（《崇德老
4431.,6071,龙氏（湖南攸县）,TRUE,陶氏（湖南安化）,娶,湖南攸县,龙汝霖子龙璋,陶杭女陶纯真（湖南安化）。（《资江陶氏七续族谱提本》卷一）,陶杭女陶纯真,湖南安化,FALSE,NA,FALSE,NA,龙汝霖子龙璋【娶】陶杭女陶纯真（湖南安化）。（《资江陶氏七续族谱提本》卷一）
4432.,6072,龙氏（湖南攸县）,TRUE,陶氏（湖南安化）,适,湖南攸县,龙汝霖孙女、龙璋女,陶懋谦子陶兰菊（湖南安化）。（《资江陶氏七续族谱提本》卷一）,陶懋谦子陶兰菊,湖南安化,FALSE,NA,FALSE,NA,龙汝霖孙女、龙璋女【适】陶懋谦子陶兰菊（湖南安化）。（《资江陶氏七续族谱提本》卷一）
4433.,6074,何氏（湖南道州）,TRUE,陈氏（湖南”道州）,娶,湖南道州,何凌汉子、何绍基弟何绍闻（即何绍祺）,陈学奎孙女（湖南”道州）。（《何绍基年谱长编及书法研究》）,陈学奎孙女,湖南”道州,FALSE,NA,FALSE,NA,何凌汉子、何绍基弟何绍闻（即何绍祺）【娶】陈学奎孙女（湖南”道州）。（《何绍基年谱长编及书法研究》）
4434,6075,何氏（湖南道州）,TRUE,李氏（湖南湘阴）,娶,湖南道州,「何绍基子何庆清,李星沅女（湖南湘阴）。（《李文恭遗集》卷二）,李星沅女,湖南湘阴,FALSE,NA,FALSE,NA,「何绍基子何庆清【娶】李星沅女（湖南湘阴）。（《李文恭遗集》卷二）
4435.,6076,何氏（湖南道州）,TRUE,蒋氏（湖北天门）,适,湖南道州,何绍祺女、何绍基侄女,蒋元溥子蒋启勋（湖北天门）。23册）,蒋元溥子蒋启勋,湖北天门,FALSE,NA,FALSE,NA,何绍祺女、何绍基侄女【适】蒋元溥子蒋启勋（湖北天门）。23册）
4436.,6077,何氏（湖南道州）,TRUE,吴氏（浙江仁和）,适,湖南道州,何绍祺女、何绍基侄女,吴观礼（浙江仁和）。6册）,吴观礼,浙江仁和,FALSE,NA,FALSE,NA,何绍祺女、何绍基侄女【适】吴观礼（浙江仁和）。6册）
4437.,6078,何氏（湖南道州）,TRUE,赵氏（四川宜宾）,适,湖南道州,何绍京女、何绍基侄女,赵亮熙（四川宜宾.原籍浙江鄞县）。21册）,赵亮熙,四川宜宾,FALSE,NA,FALSE,NA,何绍京女、何绍基侄女【适】赵亮熙（四川宜宾.原籍浙江鄞县）。21册）
4438.,6079,何氏（湖南道州）,TRUE,周氏（湖南善化）,适,湖南道州,何绍基曾孙女、何庆涵孙女、何维棣女,周声洋子周世楠（湖南善化）。52册）,周声洋子周世楠,湖南善化,FALSE,NA,FALSE,NA,何绍基曾孙女、何庆涵孙女、何维棣女【适】周声洋子周世楠（湖南善化）。52册）
4439.,6081,车氏（湖南邵阳）,TRUE,袁氏（浙江钱塘）,娶,湖南邵阳,车鼎晋四世孙车持谦,袁枚孙女袁青（浙江钱塘.有《燕归来轩吟稿》）。五十七、《清闺秀艺文略》卷一、《历代妇女著作考》）,袁枚孙女袁青,浙江钱塘,TRUE,袁氏（浙江钱塘）,FALSE,NA,车鼎晋四世孙车持谦【娶】袁枚孙女袁青（浙江钱塘.有《燕归来轩吟稿》）。五十七、《清闺秀艺文略》卷一、《历代妇女著作考》）
4440.,6082,车氏（湖南邵阳）,TRUE,方氏（不详）,娶,湖南邵阳,车持谦,方书征女方曜（安徽桐城.有《红蚕阁遗稿》.,方书征女方曜（安徽桐城.有《红蚕阁遗稿》.,不详,TRUE,方氏（不详）,FALSE,NA,车持谦【娶】方书征女方曜（安徽桐城.有《红蚕阁遗稿》.
4441.,6086,车氏（湖南邵阳）,TRUE,张氏（江苏句容）,适,湖南邵阳,车氏（有《车梦馀集》）,张受百（江苏句容）。,张受百,江苏句容,TRUE,车氏（湖南邵阳）,FALSE,NA,车氏（有《车梦馀集》）【适】张受百（江苏句容）。
4442.,6091,曾氏（福建崇安）,TRUE,沈氏（不详）,娶,福建崇安,曾颐安,沈毂（浙江余杭］,沈毂（浙江余杭］,不详,FALSE,NA,FALSE,NA,曾颐安【娶】沈毂（浙江余杭］
4443.,6092,曾氏（福建崇安）,TRUE,庄氏（江苏阳湖）,适,福建崇安,曾颐安女曾志朴,庄氏（江苏阳湖）。,庄氏,江苏阳湖,FALSE,NA,FALSE,NA,曾颐安女曾志朴【适】庄氏（江苏阳湖）。
4444.,6094,祖氏（福建浦城）,TRUE,陈氏（直隶大兴）,娶,福建浦城,祖之望,陈翠翘（直隶大兴.有《伫月轩诗草》）。,陈翠翘,直隶大兴,TRUE,陈氏（直隶大兴）,FALSE,NA,祖之望【娶】陈翠翘（直隶大兴.有《伫月轩诗草》）。
4445.,6095,祖氏（福建浦城）,TRUE,祝氏（《历代妇女著作考》）,适,福建浦城,祖之望女祖凤林（有《添香馀吟》,祝春熙。（《历代妇女著作考》、《名媛诗话》卷十一）,祝春熙。,《历代妇女著作考》,TRUE,祖氏（福建浦城）,FALSE,NA,祖之望女祖凤林（有《添香馀吟》【适】祝春熙。（《历代妇女著作考》、《名媛诗话》卷十一）
4446.,6096,祖氏（福建浦城）,TRUE,师氏（陕西韩城）,娶,福建浦城,祖琼林,师彦公女师蕙芳（陕西韩城.有《绣馀吟》）。（《名媛诗话》卷十一）,师彦公女师蕙芳,陕西韩城,TRUE,师氏（陕西韩城）,FALSE,NA,祖琼林【娶】师彦公女师蕙芳（陕西韩城.有《绣馀吟》）。（《名媛诗话》卷十一）
4447.,6097,祖氏（福建浦城）,TRUE,李氏（《名媛诗话》卷十一）,适,福建浦城,祖润香,李宗潢.（《名媛诗话》卷十一）,李宗潢.,《名媛诗话》卷十一,FALSE,NA,FALSE,NA,祖润香【适】李宗潢.（《名媛诗话》卷十一）
4448.,6099,郑氏（福建建安）,TRUE,黄氏（福建闽县）,娶,福建建安,郑善述,黄昙生（福建闽县.有《萧然集》）。（《清代闺阁诗人征略》卷三）,黄昙生,福建闽县,TRUE,黄氏（福建闽县）,FALSE,NA,郑善述【娶】黄昙生（福建闽县.有《萧然集》）。（《清代闺阁诗人征略》卷三）
4449.,6100,郑氏（福建建安）,TRUE,陈氏（福建侯官）,适,福建建安,郑善述女郑徽柔（有《芸窗寒响集》）,陈日赞（福建侯官）。,陈日赞,福建侯官,TRUE,郑氏（福建建安）,FALSE,NA,郑善述女郑徽柔（有《芸窗寒响集》）【适】陈日赞（福建侯官）。
4450.,6101,郑氏（福建建安）,TRUE,林氏（福建侯官）,适,福建建安,郑徽柔侄女郑翰藁（有《带草居诗集》）,林其茂（福建侯官）。（《清代闺阁诗人征略》卷三）,林其茂,福建侯官,TRUE,郑氏（福建建安）,FALSE,NA,郑徽柔侄女郑翰藁（有《带草居诗集》）【适】林其茂（福建侯官）。（《清代闺阁诗人征略》卷三）
4451.,6102,郑氏（福建建安）,TRUE,陈氏（福建闽县工（《历代妇女著作考》）,适,福建建安,郑善述孙女、郑方坤女郑镜蓉（有《垂露斋联吟》、《泡影集》）,陈衣德子陈道敷（福建闽县工（《历代妇女著作考》、《闽川闺秀诗话》卷四）,陈衣德子陈道敷,福建闽县工（《历代妇女著作考》,TRUE,郑氏（福建建安）,FALSE,NA,郑善述孙女、郑方坤女郑镜蓉（有《垂露斋联吟》、《泡影集》）【适】陈衣德子陈道敷（福建闽县工（《历代妇女著作考》、《闽川闺秀诗话》卷四）
4452.,6105,郑氏（福建建安）,TRUE,林氏（福建闽县）,适,福建建安,郑方坤女郑金銮（有《西爽斋存稿》等）,林守良（福建闽县）。,林守良,福建闽县,TRUE,郑氏（福建建安）,FALSE,NA,郑方坤女郑金銮（有《西爽斋存稿》等）【适】林守良（福建闽县）。
4453.,6106,郑氏（福建建安）,TRUE,翁氏（福建闽县）,适,福建建安,郑方坤女郑青蕨（有《垂露斋联吟》）,翁振纲（福建闽县）。,翁振纲,福建闽县,TRUE,郑氏（福建建安）,FALSE,NA,郑方坤女郑青蕨（有《垂露斋联吟》）【适】翁振纲（福建闽县）。
4454.,6108,郑氏（福建建安）,TRUE,严氏（福建福清）,适,福建建安,郑方坤女郑云荫（有《垂露斋联吟》）,严以治子严应槊（福建福清）。（《历代妇女著作考》、《闺秀诗话》卷二）,严以治子严应槊,福建福清,TRUE,郑氏（福建建安）,FALSE,NA,郑方坤女郑云荫（有《垂露斋联吟》）【适】严以治子严应槊（福建福清）。（《历代妇女著作考》、《闺秀诗话》卷二）
4455.,6109,郑氏（福建建安）,TRUE,林氏（广东潮阳（《闺秀诗话》卷二）,适,福建建安,郑方坤女郑咏谢（有《簪花甘闺吟》）,林天木（广东潮阳*（《闺秀诗话》卷二）,林天木,广东潮阳（《闺秀诗话》卷二,TRUE,郑氏（福建建安）,FALSE,NA,郑方坤女郑咏谢（有《簪花甘闺吟》）【适】林天木（广东潮阳*（《闺秀诗话》卷二）
4456.,6111,何氏（福建光泽）,TRUE,吴氏（江西南城）,适,福建光泽,向长敦女何淑蒜（何秋涛姑.有《琴北诗草》）,吴照（江西南城）。2册）,吴照,江西南城,TRUE,何氏（福建光泽）,FALSE,NA,向长敦女何淑蒜（何秋涛姑.有《琴北诗草》）【适】吴照（江西南城）。2册）
